"id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bathrooms_text","bedrooms","beds","price","minimum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","Air_conditioning","Baby_monitor","Baby_safety_gates","Bathtub","Bed_linens","Breakfast","Building_staff","Carbon_monoxide_alarm","Changing_table","Children\u2019s_dinnerware","Cleaning_before_checkout","Coffee_maker","Cooking_basics","Dedicated_workspace","Dishes_and_silverware","Elevator","Essentials","Ethernet_connection","EV_charger","Extra_pillows_and_blankets","Fire_extinguisher","First_aid_kit","Free_residential_garage_on_premises","Game_console","Garden_or_backyard","Gym","Hangers","High_chair","Host_greets_you","Hot_tub","Hot_water","Indoor_fireplace","Iron","Kitchen","Lockbox","Long_term_stays_allowed","Luggage_dropoff_allowed","Microwave","Nespresso_coffee_machine","Outlet_covers","Patio_or_balcony","Private_entrance","Room-darkening_shades","Single_level_home","Smoke_alarm","Waterfront","stove_agg","Wifi_agg","TV_agg","oven_agg","refrigerator","soap_agg","BBQ_agg","toys_agg","crib_agg","parking_agg","shampoo_agg","heating_agg","washer_agg","conditioner_agg","dry_agg"
301220,"Centrum-West",52.37154,4.87596,"Entire apartment","Entire home/apt",4,"1 bath",1,2,125,3,83,"2012-01-24","2017-02-28",96,9,9,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
302426,"Centrum-West",52.37997,4.88707,"Entire apartment","Entire home/apt",5,"1 bath",2,3,112,5,14,"2012-02-26","2017-09-10",97,10,9,10,10,10,10,"f",0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1
304082,"Centrum-West",52.37075,4.89787,"Entire apartment","Entire home/apt",2,"1.5 baths",1,2,68,2,97,"2012-03-22","2020-11-29",94,9,10,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1
304189,"Centrum-West",52.37094,4.87654,"Entire apartment","Entire home/apt",3,"1 bath",1,1,125,2,89,"2012-02-10","2020-08-11",94,10,9,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
305809,"Westerpark",52.38584,4.871,"Entire apartment","Entire home/apt",4,"1 bath",1,4,275,1,130,"2013-11-13","2019-10-20",98,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
306852,"Centrum-Oost",52.35955,4.8979,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,200,3,21,"2012-09-14","2019-10-28",91,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1
307621,"De Pijp - Rivierenbuurt",52.35796,4.89659,"Entire apartment","Entire home/apt",2,"0 baths",1,1,125,3,2,"2013-04-02","2015-10-24",90,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
310722,"Zuid",52.35913,4.86638,"Entire apartment","Entire home/apt",2,"1 bath",1,1,169,2,28,"2013-03-18","2016-10-22",96,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
311124,"Centrum-West",52.37104,4.87713,"Entire apartment","Entire home/apt",2,"1 bath",1,1,190,3,81,"2012-05-01","2020-08-24",95,9,10,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1
311584,"De Baarsjes - Oud-West",52.36684,4.87676,"Entire apartment","Entire home/apt",2,"1 bath",1,1,95,3,60,"2018-11-09","2020-03-03",96,10,9,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1
314235,"Centrum-Oost",52.35845,4.89565,"Entire apartment","Entire home/apt",2,"1 bath",1,1,150,3,12,"2012-05-23","2019-09-15",98,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0
314673,"De Pijp - Rivierenbuurt",52.34143,4.89142,"Entire apartment","Entire home/apt",2,"1 bath",1,1,199,2,38,"2012-09-13","2019-08-31",99,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
319985,"De Pijp - Rivierenbuurt",52.35729,4.90163,"Entire apartment","Entire home/apt",4,"1 bath",1,2,69,1,339,"2012-05-06","2020-11-20",95,10,9,10,9,10,9,"f",0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1
320689,"Zuid",52.34919,4.85889,"Entire apartment","Entire home/apt",4,"1 bath",2,2,88,1,32,"2012-04-12","2016-11-07",95,9,9,10,9,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
340994,"Centrum-Oost",52.36884,4.90648,"Entire apartment","Entire home/apt",2,"1 bath",1,1,150,4,37,"2012-05-02","2019-10-21",98,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
345397,"De Pijp - Rivierenbuurt",52.35711,4.90391,"Entire apartment","Entire home/apt",4,"1.5 baths",2,3,169,2,43,"2012-04-09","2020-03-08",95,9,9,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0
357932,"De Pijp - Rivierenbuurt",52.35683,4.89925,"Entire apartment","Entire home/apt",2,"1 bath",1,1,200,3,27,"2012-05-02","2016-03-30",93,9,8,10,10,10,8,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
361342,"Centrum-West",52.37962,4.8945,"Entire serviced apartment","Entire home/apt",2,"1.5 baths",2,3,151,7,106,"2012-04-23","2020-11-26",97,10,9,10,10,10,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
362458,"Centrum-Oost",52.37021,4.93007,"Entire apartment","Entire home/apt",2,"1 bath",1,1,99,6,52,"2013-01-03","2019-09-14",98,10,10,10,10,9,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1
367107,"Centrum-Oost",52.36248,4.90204,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,300,3,11,"2015-07-18","2020-01-02",100,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1
367491,"De Baarsjes - Oud-West",52.36594,4.87807,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,145,3,68,"2012-03-25","2020-08-16",98,10,10,10,10,10,9,"f",0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1
387644,"Westerpark",52.37927,4.8775,"Entire apartment","Entire home/apt",4,"1 bath",2,2,295,4,55,"2012-06-12","2019-10-21",96,10,9,10,10,10,10,"f",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
402353,"Watergraafsmeer",52.35338,4.93407,"Entire apartment","Entire home/apt",2,"1.5 baths",1,1,134,2,194,"2012-07-13","2020-09-19",97,10,10,10,10,10,10,"t",0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1
408794,"De Baarsjes - Oud-West",52.35971,4.86177,"Entire apartment","Entire home/apt",3,"1 bath",1,2,199,20,23,"2012-11-07","2018-08-27",92,9,8,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1
411401,"Slotervaart",52.34949,4.83201,"Entire apartment","Entire home/apt",2,"1 bath",1,2,150,4,7,"2012-04-30","2016-10-10",90,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
414865,"Zuid",52.35099,4.84665,"Entire apartment","Entire home/apt",2,"1 bath",1,1,98,4,7,"2015-08-03","2018-04-24",97,10,9,10,10,9,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
414917,"Centrum-Oost",52.363,4.89917,"Entire apartment","Entire home/apt",4,"2 baths",2,3,280,180,78,"2012-05-22","2015-07-16",98,9,10,10,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
415619,"Oostelijk Havengebied - Indische Buurt",52.36958,4.93516,"Entire apartment","Entire home/apt",3,"1 bath",1,1,145,2,67,"2012-05-21","2020-09-13",98,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
418098,"De Baarsjes - Oud-West",52.36872,4.86022,"Entire apartment","Entire home/apt",4,"1 bath",2,2,185,3,21,"2012-04-23","2019-02-22",97,9,10,10,10,9,10,"t",0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1
422044,"Centrum-West",52.37964,4.89442,"Entire apartment","Entire home/apt",3,"2.5 baths",3,5,129,7,134,"2012-05-21","2020-11-12",97,10,10,10,10,10,9,"t",0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,1
431635,"Bos en Lommer",52.37853,4.85573,"Entire apartment","Entire home/apt",2,"1 bath",2,1,45,4,18,"2012-08-18","2020-07-24",95,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
432233,"Centrum-Oost",52.36177,4.88744,"Entire apartment","Entire home/apt",2,"1 bath",1,1,304,2,24,"2012-05-01","2019-08-04",95,9,9,9,10,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
437757,"De Pijp - Rivierenbuurt",52.35298,4.90512,"Entire apartment","Entire home/apt",2,"1 bath",1,1,109,3,123,"2012-05-10","2020-03-15",92,10,9,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
439097,"De Baarsjes - Oud-West",52.36994,4.86707,"Entire apartment","Entire home/apt",2,"1 bath",1,1,140,4,52,"2013-05-07","2019-12-30",98,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0
447151,"Zuid",52.35353,4.84709,"Entire apartment","Entire home/apt",2,"1 bath",1,1,105,5,77,"2012-04-30","2019-11-10",93,9,8,9,9,9,9,"t",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1
450767,"Centrum-Oost",52.37007,4.9017,"Entire apartment","Entire home/apt",4,"1 bath",2,3,275,3,77,"2012-10-02","2020-07-12",92,9,9,9,9,10,9,"f",0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
451719,"Centrum-West",52.37116,4.87896,"Entire apartment","Entire home/apt",4,"1.5 baths",1,3,179,3,60,"2012-06-04","2018-07-30",97,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
455881,"Oud-Oost",52.35698,4.92061,"Entire apartment","Entire home/apt",4,"1.5 baths",3,3,175,3,18,"2012-06-18","2018-10-22",100,10,10,10,10,10,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
460469,"Oud-Oost",52.36048,4.92685,"Entire apartment","Entire home/apt",2,"1 bath",1,1,110,3,46,"2012-06-04","2017-08-18",95,9,9,9,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
463636,"Westerpark",52.3816,4.87211,"Entire apartment","Entire home/apt",4,"1 bath",1,1,150,2,193,"2012-07-30","2019-05-11",93,9,10,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
467103,"Centrum-West",52.37074,4.89435,"Entire apartment","Entire home/apt",2,"1 bath",1,1,160,2,150,"2012-10-22","2020-02-17",98,10,9,10,10,10,9,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1
474452,"De Baarsjes - Oud-West",52.36975,4.86026,"Entire apartment","Entire home/apt",2,"1 bath",1,1,125,3,28,"2013-05-07","2016-12-07",95,10,9,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1
484836,"De Baarsjes - Oud-West",52.37066,4.86025,"Entire apartment","Entire home/apt",4,"1.5 baths",3,3,200,3,54,"2012-06-18","2019-09-21",97,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1
489418,"Bos en Lommer",52.37594,4.8501,"Entire apartment","Entire home/apt",5,"1 bath",2,4,79,2,96,"2012-06-19","2015-01-03",88,8,8,9,10,9,9,"f",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
490374,"Slotervaart",52.3526,4.84468,"Entire apartment","Entire home/apt",4,"1.5 baths",2,2,225,3,20,"2013-09-16","2019-10-09",91,9,9,10,10,9,9,"f",0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
502869,"Westerpark",52.38303,4.87512,"Entire apartment","Entire home/apt",2,"1 bath",1,1,169,5,22,"2012-08-09","2019-08-03",96,10,10,10,10,10,10,"f",0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0
503629,"Zuid",52.35364,4.87824,"Entire apartment","Entire home/apt",5,"1 bath",3,3,120,5,11,"2013-07-27","2019-07-28",96,10,9,10,10,9,10,"f",0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
505012,"Centrum-Oost",52.36402,4.88758,"Entire apartment","Entire home/apt",4,"1 bath",3,5,314,3,60,"2012-10-22","2019-10-23",94,10,9,10,10,10,9,"f",0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
505804,"Westerpark",52.3848,4.87726,"Entire apartment","Entire home/apt",2,"1 bath",1,1,76,6,94,"2012-07-13","2020-07-29",97,10,9,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1
514946,"Watergraafsmeer",52.35502,4.93512,"Entire apartment","Entire home/apt",2,"1 bath",1,1,120,5,6,"2013-08-13","2016-01-03",100,10,10,9,9,9,10,"t",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
515921,"Zuid",52.35022,4.8525,"Entire apartment","Entire home/apt",4,"1.5 baths",2,1,159,5,77,"2012-06-18","2020-07-17",84,9,8,9,9,9,8,"f",0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1
517092,"De Baarsjes - Oud-West",52.36138,4.85545,"Entire apartment","Entire home/apt",5,"1 bath",4,3,120,6,0,"","",NA,NA,NA,NA,NA,NA,NA,"f",0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1
517996,"Centrum-West",52.37813,4.88594,"Entire apartment","Entire home/apt",2,"1 bath",1,1,160,3,23,"2012-09-17","2020-03-18",97,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0
522471,"Bos en Lommer",52.37762,4.85285,"Entire apartment","Entire home/apt",4,"1.5 baths",3,3,180,5,23,"2013-06-11","2019-08-02",99,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1
526900,"De Baarsjes - Oud-West",52.36463,4.87424,"Entire apartment","Entire home/apt",4,"1.5 baths",3,2,295,3,16,"2012-07-13","2015-06-11",96,10,10,10,9,10,9,"f",0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1
537321,"De Baarsjes - Oud-West",52.37306,4.86193,"Entire apartment","Entire home/apt",2,"1 bath",1,0,110,2,31,"2016-03-31","2020-08-16",98,10,10,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
543930,"Oud-Oost",52.3639,4.92542,"Entire apartment","Entire home/apt",4,"1 bath",2,4,139,4,7,"2012-07-31","2018-07-30",100,10,10,10,10,9,10,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
544506,"Bos en Lommer",52.37508,4.85753,"Entire apartment","Entire home/apt",4,"1.5 baths",1,4,245,3,61,"2012-10-24","2020-08-18",98,10,10,10,10,9,9,"f",0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1
549310,"De Baarsjes - Oud-West",52.37234,4.86229,"Entire apartment","Entire home/apt",6,"1.5 baths",3,5,150,1,43,"2015-07-19","2020-01-02",91,9,9,10,9,9,9,"f",0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
550783,"De Baarsjes - Oud-West",52.37296,4.87374,"Entire apartment","Entire home/apt",2,"1 bath",1,1,110,2,23,"2015-09-07","2016-03-11",95,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
552145,"De Baarsjes - Oud-West",52.36694,4.85033,"Entire apartment","Entire home/apt",2,"1 bath",1,1,50,5,18,"2012-08-08","2018-03-05",96,10,10,10,10,9,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
553216,"Centrum-West",52.37453,4.88406,"Entire apartment","Entire home/apt",4,"1 bath",2,3,NA,21,34,"2012-08-17","2019-09-03",98,9,9,10,10,10,9,"f",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
